code	product_name	brands	brands_tags	categories_en	labels_en	product_quantity	ingredients_text	labels	image_url	serving_size	serving_quantity
899160001367.0	Burrata	Liuzzi Cheese	liuzzi-cheese	Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Stretched-curd cheeses,Burrata	No preservatives	226.796185	Pasteurized Whole Milk, Rennet, Pasteurized Cream, Fresh Mozzarella, Cultured Cream.	No preservatives	https://images.openfoodfacts.org/images/products/089/916/000/1367/front_en.8.400.jpg	28 g	28.0
9238978.0	Chickpea Salad	Oasis	oasis	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Meals,Prepared salads,Pulses,Chickpeas	No gluten,No preservatives,No additives	453.59237	Chickpeas, Carrots, Tomatoes, Green Peppers, Red Pepper, Parsley, Onion, Water, Olive Oil, Fresh Garlic, Lemon Juice, Salt, Black Pepper	No gluten, No preservatives, No additives	https://images.openfoodfacts.org/images/products/000/000/923/8978/front_en.4.400.jpg	28.35g	28.35
9911468.0	San Marzano Blend Marinara	The Silver Plate	the-silver-plate	Condiments,Sauces,Pasta sauces,Groceries	No gluten,No added sugar,Parve	708.738078125	IMPORTED SAN MARZANO 4% WHOLE PEELED TOMATOES, CALIFORNIA WHOLE PEELED AND CRUSHED TOMATOES, IMPORTED EXTRA VIRGIN OLIVE OIL, FRESH ONIONS, FRESH CARROTS, SALT, FRESH GARLIC, PEAR 3% 0% CONCENTRATE, AND NATURAL SPICES.	No gluten, No added sugar, Parve	https://images.openfoodfacts.org/images/products/000/000/991/1468/front_en.4.400.jpg	125g	125.0
10014100268281	Baked Giant Grahams - Vanilla	Pepperidge Farms, Pepperidge Farm	pepperidge-farms,pepperidge-farm	Snacks,Baby foods,Snacks and desserts for babies	Baked,Whole-wheat	26.0	HOLE WHEAT FLOUR, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, SOYBEAN AND PALM OILS, FRUCTOSE, CONTAINS 2 PERCENT OR LESS OF: CALCIUM CARBONATE, SALT, NATURAL FLAVORS, BAKING SODA, VANILLA EXTRACT, CORNSTARCH, FERRIC ORTHOPHOSPHATE, VITAMIN A PALMITATE.	Baked, Whole Wheat	https://images.openfoodfacts.org/images/products/100/141/002/68281/front_en.11.400.jpg	1 Container	0.0
10043613	Oikos triple zero blended Greek yogurt vanilla	Oikos,Danone,Dannon	oikos,danone,dannon	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts	No gluten	0.0	CULTURED GRADE A NON FAT MILK, WATER CHICORY ROOT FIBER, CONTAINS LESS THAN 1% OF STEVIA LEAF EXTRACT, NATURAL FLAVORS, FRUIT JUICE& BETA CAROTENE (FOR COLOR), LEMON JUICE Certified GF tive ures Gluten-Free CONCENTRATE, SEA SALT, VITAMIN D3.	No gluten	https://images.openfoodfacts.org/images/products/000/001/004/3613/front_en.6.400.jpg	170g	170.0
10194890802228221011	Maple & Brown Sugar Instant Oatmeal	Wegmans Organic	wegmans-organic	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	Organic,Vegetarian,USDA Organic,Vegan,No lactose	319.78262085	Organic Whole Grain Rolled Oats, Organic Cane Sugar, Organic Maple Sugar, Sea Salt, Natural Flavors.	Organic, Vegetarian, USDA Organic, Vegan, No lactose	https://images.openfoodfacts.org/images/products/101/948/908/02228221011/front_en.3.400.jpg	40 g	40.0
1046962047867	Slow Churned Cookies'n Cream Ice Cream	Dreyer's	dreyer-s	Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams	No GMOs	1410.0	Non-fat milk, corn syrup, sugar, chocolate cookies (sugar, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], palm oil, soybean oil, cocoa processed with alkali, invert sugar, yellow corn flour, chocolate, corn starch, salt, baking soda, whey, natural flavor, soy lecithin), cream, maltodextrin, whey protein concentrate, propylene glycol monostrate, guar gum, monoglycerides, xanthan gum, carrageenan, natural flavor, annatto color, vitamin A palmitate.	No GMOs	https://images.openfoodfacts.org/images/products/104/696/204/7867/front_en.4.400.jpg	82g	82.0
10546161	Chocolate Brownie Bakes	Larabar	larabar	Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes,Brownies	No gluten	163.2932532	buckwheat flour, semisweet chocolate chips (unsweetened chocolate, sugar, cocoa butter, vanilla extract), honey, sugar, coconut oil, water, chia seeds, cocoa powder, sea salt.	No gluten	https://images.openfoodfacts.org/images/products/000/001/054/6161/front_en.3.400.jpg	27 g	27.0
10719098780110	Light Mayonnaise	Flavor Fresh	flavor-fresh	Condiments,Sauces,Mayonnaises,Groceries	Light	12.0	Water, Soybean Oil, Corn Syrup, Egg Yolke, Distilled Vinegar, Modified Food Starch, Contains less than 2% salt, Potassium Chloride, Spice, Lemon Juice Concentrate, Xanthum Gum, Potassium Sorbate and Sodium Benzoate (preservative), Calcium Disodium EDTA to protect flavor.	Light	https://images.openfoodfacts.org/images/products/107/190/987/80110/front_en.5.400.jpg	12 g	12.0
10767387921096	Whole Grain Elbow Macaroni	Dakota Growers Pasta Co.,Whole Lot Better	dakota-growers-pasta-co,whole-lot-better	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Pastas,Cereal pastas,Durum wheat pasta,51-whole-wheat	Whole-wheat	20000.0	WHOLE DURUM WHEAT FLOUR, DURUM WHEAT SEMOLINA, DURUM WHEAT FLOUR, NIACIN, IRON (FERROUS SULFATE), THIA - MIN MONONITRATE, RIBOFLAVIN, AND FOLIC ACID. **Without added salt in cooking water. ALLERGENS: WHEAT MANUFACTURED IN A FACILITY THAT USES EGGS	Whole Wheat	https://images.openfoodfacts.org/images/products/107/673/879/21096/front_en.6.400.jpg	2 OZ (56 g)	56.69904625
11035572	1% Lowfat Milk	Organic Valley	organic-valley	Dairies,Milks,Semi-skimmed milks	Organic,USDA Organic	7570.82	Organic Grade A Nonfat Milk, Organic Milk, Vitamin A Palmitate, Vitamin D3.	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/000/001/103/5572/front_en.4.400.jpg	240ml	240.0
11141877	Pineapple passion fruit layered fruit bars	Pure organic	pure-organic	Snack-candy	No gluten,Vegetarian,No GMOs,Vegan,Non GMO project	216.0	Nutrition Facts Serving Size 1 Bar (18g) Servings Per Container 12 Amount Per Serving Calories 60 Calories from Fat 0 % Daily Value* 0% 0% Total Fat Og Saturated Fat 0g Trans Fat 0g Cholesterol Omg Sodium 5mg Potassium 130mg Total Carbohydrate 14g Dietary Fiber Og 0% 0% 4% 5% 0% Sugars 11g Protein 0g Vitamin A 0% Calcium 0% Vitamin C 0% Iron 0% Percent Daily Values are based on a 2,000 calorie diet. Your daily values may be higher or lower depending on your calorie needs. Calories: 2,000 Less than 65g Less than 20g 2,500 80g 25g 300mg Total Fat Sat Fat Cholesterol Less than 300mg Sodium Potassium Total Carbohydrate Less than 2,400mg 2,400mg 3,500mg 3,500mg 300g 259 375g 30g Dietary Fiber Ingredients: Apple puree concentrate&quot;, apple juice concentrate*, natural flavor, passion fruit juice concentrate*, pineapple juice concentrate&quot;, citrus pectin, lemon juice concentrate&quot;, vegetable and fruit juice for color (carrot, blueberry), ascorbic acid, citric acid. *Organic	No gluten, Vegetarian, No GMOs, Vegan, Non GMO project	https://images.openfoodfacts.org/images/products/000/001/114/1877/front_en.4.400.jpg	18g	18.0
11218788	Organic brown rice & quinoa fusilli pasta	Trader Joe's	trader-joe-s	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas	No gluten,Organic,Low or no Sodium,USDA Organic,Low Sodium	453.59237	Organic Brown Rice, Organic Quinoa Flour and Water.	No gluten, Organic, USDA Organic, en:low-sodium	https://images.openfoodfacts.org/images/products/000/001/121/8788/front_en.7.400.jpg	1/2 cup (56g/2oz)	56.0
11583271	Zesty Jalapeño Flavored Kettle Cooked Potato Chips	Deep River Snacks	deep-river-snacks	Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps	No gluten,No flavors,No nuts	28.349523125	NON-GMO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CORN, COTTONSEED, SUNFLOWER, OR CANOLA OIL), NON-GMO JALAPENO CHILI PEPPER, SALT.	No gluten, No nuts, en:no-flavors	https://images.openfoodfacts.org/images/products/000/001/158/3271/front_en.3.400.jpg	28 g	28.0
12478286	Strawberry Lemonade Kombucha	Humm	humm	Beverages,Fermented foods,Fermented drinks,Tea-based beverages,Kombuchas	Organic,USDA Organic	414.029	ORGANIC RAW CARBONATED KOMBUCHA FILTERED WATER, GREEN TEA&quot;, BLACK TEA&quot;, WHITE GRAPE JUICE&quot;, CANE SUGAR&quot;, KOMBUCHA CULTURES), APPLE JUICE* STRAWBERRY JUICE (APPLE&quot;, PEAR JUICE&quot;, STRAWBERRY, AND ELDERBERRY JUICE&quot;, CITRIC ACID, AND ORGANIC FLAVORS), LEMON JUICE, NATURAL FLAVORS*, PROBIOTÍC: BACILLUS SUBTILIS, VITAMIN B12	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/000/001/247/8286/front_en.4.400.jpg	415ml	415.0
12532490	Brioche tranchée pur beurre	Aldi,Les Pâtissades	aldi,les-patissades	Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Brioches,Pure butter brioche,fr:Brioches tranchées,fr:Brioches tranchées pur beurre	Made in France,Pure butter	500.0	farine de _blé_, eau, _beurre_ concentré 11%, sucre, _oeufs_ entiers frais, sel, levure, arôme naturel, _gluten de blé_, émulsifiants (E471, E481), arôme, poudre de _lait_ écrémé, levure désactivée, colorant (bêta-carotène).	Fabriqué en France, Pur beurre	https://images.openfoodfacts.org/images/products/000/001/253/2490/front_fr.3.400.jpg	36.0g	36.0
12904830	Oat milk	Earth's Own	earth-s-own	Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks	No gluten,Vegetarian,No GMOs,Vegan,Non GMO project	0.0	Oat base (filtered water, gluten-free oats), Sunflower oil, Sea salt, Gellan gum, Locust bean gum, Amylase, Vitamins and minerals (tricalcium phosphate, calcium carbonate, vitamin A palmitate, vitamin D2, riboflavin, vitamin B12, zinc gluconate). Produced in a facility that also processes tree nuts and soy. Earth's Own follows strict allergen management protocols in all of our manufacturing facilities. Ingrédients : Base d'avoine (eau filtrée, avoine sans gluten), Huile de tournesol, Sel de mer, Gomme gellane, Gomme de caroube, Amylase, Vitamines et minéraux (phosphate tricalcique, carbonate de calcium, palmitate de vitamine A, vitamine D2, riboflavine, vitamine B12, gluconate de zinc). Produit dans une installation qui traite également des noix et du soya. Earth's Own suit des protocoles stricts de gestion des allergènes dans toutes ses installations de fabrication. 9 V3 recycle 5. 2602781102	No gluten, Vegetarian, No GMOs, Vegan, Non GMO project	https://images.openfoodfacts.org/images/products/000/001/290/4830/front_en.4.400.jpg	250ml	250.0
13197575	Original Crackers	Mary's Gone Crackers	mary-s-gone-crackers	Snacks,Salty snacks,Appetizers,Crackers	No gluten,Organic,USDA Organic	184.2719003125	Brown rice, quinoa, flax seeds, sesame seeds, tamari (water, soybeans, salt, vinegar), sea salt.	No gluten, Organic, USDA Organic	https://images.openfoodfacts.org/images/products/000/001/319/7575/front_en.3.400.jpg	30 g	30.0
14757181	Organic Kalamata Olives	Thrive Market	thrive-market	Plant-based foods and beverages,Plant-based foods,Pickles,Olive tree products,Plant-based pickles,Olives,Black olives,Pitted olives,Black pitted olives	Organic,No GMOs,USDA Organic,Non GMO project	150.0	ORGANIC KALAMATA OLIVES, ORGANIC SUNFLOWER OIL, SEA SALT, ASCORBIC ACID, ANTIOXIDANT: CRITIC ACID, ACIDITY REGULATOR: LACTIC ACID	Organic, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/000/001/475/7181/front_en.7.400.jpg	15 g	15.0
14941191	Bavarian meats	Lil landerjaeger	lil-landerjaeger	Meats and their products,Meats,Prepared meats,Cured sausages,Dry sausages	No gluten	85.0	BEEF, PORK, WATER. SALT, DEXTROSE, SPICES, PAPRIKA, LACTIC ACID STARTER CULTURE, SODIUM ERYTHORBATE, GARLIC POWDER SODIUM NITRITE, CANOLA OIL, BEEF COLLAGEN CASING	No gluten	https://images.openfoodfacts.org/images/products/000/001/494/1191/front_en.3.400.jpg	28 g	28.0
1609401315813	Organic Ceylon Cinnamon Powder	Naturevibe Botanicals	naturevibe-botanicals	Plant-based foods and beverages,Plant-based foods,Condiments,Spices,Groceries	No gluten,Vegetarian,Kosher,Vegan	454.0	ngredients: 100% Organic Cinnamomum Verum Powder	Vegetarian, Kosher, No gluten, Vegan	https://images.openfoodfacts.org/images/products/160/940/131/5813/front_en.4.400.jpg	4g	4.0
17761620	Oui	Yoplait	yoplait	Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts,Blueberry yogurts	No gluten,No GMOs,Non GMO project	141.747615625	GRADE A KD KEEP REFRIGERATED Yoplait and Oui are trademarks of YOPLAIT MARQUES (France) used under license. Yoplait Nutrition Facts Sean. Sie: 1 container 141g,Amourt Per Serving| Calories 10,Fat Cal.7,Total Fat 79 114% DV, Sat. Fat 4.5g 23% DV,Trars at Cholest.25ng 9% DV, Sodium 80mq 3% DV, Total Carb. 19g 6% DV,Fer 0h Dv, Sugars 15g, Protein 50, Vitamin A 4% DV, Vitamin C (0% DV,Calcum b BO, fon 0% DV, Percent Daly Values (DV are based on a 2,00 calorie diet ingredients: Pasteurized Grade A Milk, Cane Sugar, blueberries, Pectin, Natural Flavor, Yogurt Cultures (L.bulgaricus, S. thermophilus), Black Carrot Juice (for colo. DISTRIBUTED BY YOPLAIT USA, INC., BOX 200 YC, MPLS, MN 55440 USA Yoplait USA,Inc. 3803930103 Comments? 1-800-967-5248 (M-F 7:30-5:30 CT) or Ouiby Yoplait.com GLUTEN FREE 702	No gluten, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/000/001/776/1620/front_en.4.400.jpg	141 g	141.0
1805315470000	Dark Chocolate • Choklad Mork	IKEA	ikea	Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark-milk-chocolate,Rainforest-alliance	Rainforest Alliance	100.0	Cocoa liquor', Sugar, Low-fat cocoa powder, Cocoa butter¹, Sunflower and/or rapeseed lecithin, Whole milk powder, Natural flavouring.  _Contains: Milk. May contain: Peanuts, Almonds, Hazelnuts._ 1 Rainforest Alliance certified.	en:rainforest-alliance	https://images.openfoodfacts.org/images/products/180/531/547/0000/front_en.3.400.jpg	13 pieces (41 g)	41.0
19016658	Sfogliagrezza Tagliatelle	Rugen Fisch	rugen-fisch	Seafood,Fishes and their products,Canned foods,Fishes,Canned fishes	Sustainable,Fishing method,Sustainable fishery,Gillnet fishing,Sustainable Seafood MSC,Gillnet-hooks-lines-seines-and-trawls	121.0	Cod Liver (Gadus morhua), salt.	Sustainable, Sustainable fishery, Gillnet fishing, Sustainable Seafood MSC, Gillnet-hooks-lines-seines-and-trawls	https://images.openfoodfacts.org/images/products/000/001/901/6658/front_en.16.400.jpg	61g	61.0
1903086270000	Sylt Hjortron Lakkahillo	Ikea	ikea	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Breakfasts,Spreads,Fruits based foods,Plant-based spreads,Sweet spreads,Fruit and vegetable preserves,Jams,Berry jams,Cloudberries jams	Organic,EU Organic,Non-EU Agriculture,EU Agriculture,EU/non-EU Agriculture,Green Dot,SE-EKO-01,AB Agriculture Biologique	425.0	Sugar*, cloudberries* 45%, pectin (gelling agent), citric acid (acidity regulator), water.	Organic, EU Organic, Non-EU Agriculture, EU Agriculture, EU/non-EU Agriculture, Green Dot, SE-EKO-01, AB Agriculture Biologique	https://images.openfoodfacts.org/images/products/190/308/627/0000/front_en.91.400.jpg	10 g	10.0
2000000002705	Irish style oats	Country Choice	country-choice	Breakfasts	Organic,Kosher,USDA Organic,Orthodox Union Kosher,100-whole-grain,Certified-by-oregon-tilth	680.388555	Organic whole grain steel cut _oats_	Organic, Kosher, USDA Organic, Orthodox Union Kosher, 100% whole grain, Certified by Oregon TILTH    	https://images.openfoodfacts.org/images/products/200/000/000/2705/front_en.30.400.jpg	1/4 cup dry (40g)	40.0
2000000024604	Organic Young Turkey	Foster Farms	foster-farms	Meats and their products,Meats,Poultries,Turkey and its products,Turkeys,Whole-turkeys	Organic,USDA Organic,Usda-a-grade	0.0	Organic turkey. May contain up to 9% water.	Organic, USDA Organic, USDA A Grade 	https://images.openfoodfacts.org/images/products/200/000/002/4604/front_en.11.400.jpg	112 g	112.0
2000000124438	Instant Nonfat Dry Milk	J&R packaging Inc,USDA	j-r-packaging-inc,usda	Dairies,Milks,Cow milks,Dehydrated-milk	Low or no fat,No fat	22.6796185	Dehydrated Skim Milk,	Low or no fat, No fat	https://images.openfoodfacts.org/images/products/200/000/012/4438/front_en.3.400.jpg	8 fl. oz (240 ml)	240.0
2000000124526	Asiago Cheese	Gilman Cheese Corporation,Gilman Cheese	gilman-cheese-corporation,gilman-cheese	Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Pasteurized cheeses,Asiago	No gluten,Crossed Grain Trademark,No GMOs,Pasteurized,DZG Gluten free,Non GMO project	56.69904625	Cultured Pasteurized Milk, water, Salt, Sodium Phosphate, Natural Flavorings, Sorbic Acid (Natural Preservatives)	No gluten, No GMOs, DZG Gluten free, Non GMO project, Pasteurized-product	https://images.openfoodfacts.org/images/products/200/000/012/4526/front_en.7.400.jpg	1 oz	28.349523125
